"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"2292","US",14468084,"R3URAWDMR4LIV1","B002BFX6EO",391944105,"sedu revolution professional hair dryer (4000i)","Beauty",5,1,1,"N","Y","Professional Quality, Loving It","I purchased the black one via Amazon and I am very pleased with the product so far. I've always wanted a simple solution to great hair and this is exactly it. I used to own a Conair from the drug store and this Sedu has changed my perspective on hair dryers. I've always thought that I can never re-produce the kind of blow out that I get from salons but this hair dryer has made it possible. The air is pretty strong and I don't find the hair dryer heat up more than my drug store one. It does take most of the frizz away and my hair stays in a nice curve for the whole day when I use a round brush.<br /><br />To be fair though, this hair dryer more expensive so you would expect the higher quality to match the price tag. Another thing I found is that it's actually kinda heavy for its size. My old one is bigger but actually weight about the same as this one, maybe even less. If you are looking for a feather weight, maybe this is not for you. Other than that, I have no complaints.<br /><br />Loving it so far!",2012-06-28
"2293","US",20504179,"R2BG3Y85LUDCJA","B002MHW4MG",415529274,"travel smart by conair dual voltage 1200 watt folding hair dryer","Beauty",1,26,35,"N","N","light, easy to pack, and dual voltage but became a problem","I spotted this in the Target luggage section for about the same price and loved it at first sight and had to have it!!!!  It's the tiniest dryer I've ever seen!!!  It almost fits in the palm of my hand.  Folded, it's 4-5 inches long (not counting the cord).  I've been using it for about a week now just to test it out before my trip abroad and it's surprisingly very strong.  No weird smells as someone else mentioned- maybe their particular product has an issue.  So far mine is working great.  My hair is shorter so I'm not worried about how long it will take, but this thing is pretty strong.  I'm done in minutes.  The other great thing is that it has &#34;dual voltage.&#34;  I had to read up on this because I haven't traveled in a while and I guess a whole lot of electronics and stuff like this is made dual voltage today- so check your product and educate yourself.  Just look at this hair dryer, for example, and it will say 125V / 250V on the handle.  This means it will work anywhere where the voltage falls in that range... most if not all of the world. BUT YOU WILL NEED AN ADAPTER when going abroad with this.  So here is the tricky part if this stuff is new for you, too... you DON'T need a converter (more expensive) for anything that's dual voltage,  just an adapter.  The adapter is just the little plug part that goes into the wall so you can plug it in.  The converter is usually bigger and box-like and more expensive.  It converts the voltage. You can find adapters for just a few bucks.  Some dual voltage products have a little switch you have to bother with and it's dangerous if you forget to change that switch... no switch and no worries with this hair dryer!!  Just Google dual voltage and you can read up on it, and the difference between converter and adapter.  All these things are helpful to know when traveling abroad.  I love this thing... best thing I bought for travel recently since finding a hand-held luggage scale!  I originally jumped the gun and gave this5 stars.  Read my updates below.  12/20/12 Update:  This survived a trip to rural abroad and worked great, so long as I used it on low.  When I turned it on high it was like a crazy loud rocket ship and I thought it would take off or start fire- it was frightening!!!!  Yes, I did use my adapter, and it's possible it behaved this way because of the junkie old remote house with questionable wiring I was living in. Later I lived in a second, very modern house in the country's modern capital and it wouldn't plug into the wall at all in any part of the house!!  Yes, it was the right plug shape and I have no idea what that was about, again, the randomness is possibly the result of the house and the country I was in.  Who knows.  But I couldn't use it at all the last couple of months of my travels and that wasn't good.  I will continue to use it here at home in the USA where it works perfect.  Maybe better for local travel and still a great size if you have limited luggage space.  But I am changing my rating from 5 to 3 because the darn thing nearly gave me a heart attack the few times I accidentally put it on high while trying to turn it off.  I am still highly recommending this product for travel, but taking it abroad may be questionable.  1/15/13 UPDATE:  I barely started using it back home a month and the dang thing started making crazy noises and I thought it would explode or catch fire.  It basically went dead.  I tossed it in the garbage.  I am now changing my 3 star rating to 1 star.  I was wrong.  Turns out this was a piece of unreliable junk and potentially dangerous unreliable junk after all... didn't even last me a year.  And I barely used it!!!  Not fit for my traveling adventures.",2012-06-28
"2294","US",37165172,"R21RE5BM7800HS","B006BNFXHU",591023894,"mangroomer 1680xl-6 professional ionic hair dryer for men","Beauty",4,2,3,"Y","N","For Men Only! OK, Not Really...","It makes me laugh that this product is touted specifically for men.  It's colors might be manly (red, blue, and black), but the hair dryer works equally well for a man or a woman.  My wife used it extensively.<br /><br />The dryer itself is very functional and excellent.  I have had it for a couple months now, and it still works perfectly.  With heat settings and a nice grip as well.  The only reason I couldn't give it 5 stars is because they say it's for men.  Makes me laugh.  Still though, worth buying.",2012-06-26
"2295","US",15487184,"RM7WVE5RH4ZH3","B000R80ZTQ",486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black","Beauty",1,0,1,"N","N","worst dryer ever!!!","I didin't purchase this from amazon however this is the weakest, worst dryer I have ever used.  I have owed several in my life as I have very long hair.  This takes about 25 minutes to dry my hair fully whereas other dryers I have owned previously it took maybe 10 minutes.  One of the reason I wanted to try it was for the retractable cord which unfortunately does not work!!!  I pulled it out the first time I used it and it would only retract about 50% of the way with the rest of the cord hanging like other dryers without retractable cords.  I would have to advise to avoid this dryer like the plague.  It isn't even that cheap for what you get so I can't see why someone would own this.  I'm def going back to babyliss.  Sorry conair.",2012-06-26
"2296","US",36103161,"R2J1LYTU9IARQD","B001UHN0OA",396337866,"extracompact twinturbo 3500 2000 watt compact professional hair dryer","Beauty",5,1,1,"N","Y","Best Hair Dryer Ever","I bought this hair dryer because it is the one my hair stylist uses in her salon. And, since it's such a strong dryer, it takes much less time to dry my hair. Also, it does a better job than any other hair dryer I have ever owned.",2012-06-25
"2297","US",15575620,"R17IPSY31R06M5","B0057HQ6C2",582752797,"pibbs ttec8012 twin turbo 3800 professional ionic and ceramic hair dryer, black, 2100 watt","Beauty",5,35,36,"N","Y","Top of the line product!","I was really affraid to purchase this product on line, since its just coming out as one of Pibbs newest editions. I must admit,this blow dyer is hands down top of the line,I work mainly with blowouts on natural hair clients,Im saying this blow dryer can straighten out the thickest kinky tightly coiled hair hands down, during the blow drying process the hair is left super shinny and super manageable, oh and not to mention the drying time, I'm throwing the in towel on that one,just made my job easier, super light weight, not heavy like the other dryers use to be, my dryer for ever,love,love,love my new pibbs,faster drying time+more clients= fast money;)",2012-06-25
"2298","US",48030884,"R27E3YB4H57U8Z","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",5,0,0,"N","Y","I love this hair dryer","I used this hair dryer for the first time at a hotel and just had to have one.  I love it!!  It's lightweight, has a retractable cord and folds.  Great for travel or storage!  I'm on my 2nd one and bought a 3rd to keep just in case.",2012-06-23
"2299","US",45616690,"R37RRHHQ1YZNV4","B001UE7D2I",127343313,"andis 1875-watt tourmaline ceramic ionic styling hair dryer","Beauty",5,1,1,"N","Y","Wonderful","The ceramic dryer made drying my hair much easier than ever before. It cut my time down drastically and no more tangles at all. I love this hair dryer!",2012-06-23
"2300","US",14265735,"R2C9EOWRH9EAD1","B001UE7D2I",127343313,"andis 1875-watt tourmaline ceramic ionic styling hair dryer","Beauty",5,1,1,"N","Y","Superb!!!","What a fantastic hair dryer.  It has the cooler setting, but with the same wind power as the high setting so you can get your hair dry and smooth without burning it.  I have owned numerous dryers from Vidal Sassoon and Conair and many other brands, however this is just the best and so well priced.  Thank you, thank you, thank you, Andis.",2012-06-23
"2301","US",45880034,"RJRJ8Y4JXMWG8","B003837V8A",475989673,"t3 featherweight luxe hair dryer","Beauty",5,0,0,"N","Y","light & mighty t3 Micro Featheweight Luxe","this t3 is easy to use and much lighter than other dryers. it dries faster and leaves the hair shiny.",2012-06-23
"2302","US",30792346,"R332DVOS6SWMS3","B004YZMKKU",258419037,"john frieda(r) jf1r 1,875-watt hair dryer","Beauty",4,0,0,"Y","N","I have naturally frizzy hair","It dried fast enough but still some frizzing, probably because I'm impatient. I love the fact that it came with a diffuser! This is one fancy hair dryer..  A little heavy but that's ok.",2012-06-23
"2303","US",49771489,"R37UGY6OVUW1TG","B000V87HI4",218297570,"t3 featherweight hair dryer tourmaline ionic bespoke labs 83808","Beauty",5,1,1,"N","Y","T3 Featherweight Hair Dryer Bourmaline Ionic Bespoke 83808","I love this hair dryer.  I have fine, thin, hightlighted hair and it is the best blow dryer I have ever used.  Highly recommend.",2012-06-22
"2304","US",43044717,"R29IEFWUZXJCFW","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",2,0,0,"N","Y","Just the hair dryer I wanted .. or was it?","Initial review:  This hair dryer is perfect.  It was extremely inexpensive.  It's powerful.  It has multiple settings.  It has a cool shot.  It is quiet.  Perfect!<br />On second though, however:  the operating buttons are awkwardly placed.  While trying to dry your hair, your finger will inadvertently keep turning the blower OFF.  Extremely poor design.",2012-06-22
